Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 4:01:32 PM
Start Time: 00:00:00.000		End Time: 00:01:01.188

EEG-C,EEG-D
-2.794,-29.401
-4.182,-23.254
3.238,5.693
7.416,17.277
1.498,12.689
-0.966,14.698
4.403,14.043
3.995,-2.913
-4.417,-18.821
-5.436,-8.715
3.164,9.602
8.522,11.747
11.088,4.635
9.640,-3.137
8.093,2.862
12.248,19.988
18.125,33.621
18.204,15.002
15.145,-12.951
12.366,-16.686
13.961,-3.939
18.840,10.395
21.401,17.335
21.002,11.222
25.223,4.429
31.336,9.989
23.400,9.329
11.071,4.539
9.269,7.061
13.749,4.325
16.295,4.615
10.720,-1.360
3.953,-7.655
5.581,5.685
11.565,18.700
10.608,9.854
1.695,-14.583
-4.764,-22.276
-2.087,0.305
4.074,25.153
4.371,24.889
-0.348,6.250
-2.532,-6.906
-3.880,1.933
-5.409,9.728
-3.323,-2.391
-1.025,-14.406
1.018,-3.878
0.336,6.588
-5.498,-2.720
-7.493,-16.057
-3.202,-0.790
-1.258,14.675
-3.486,-4.608
-3.867,-20.183
-2.304,-9.096
-1.283,3.425
-1.111,3.752
3.059,1.915
9.302,4.825
9.629,6.563
4.379,1.877
3.304,4.167
5.944,17.170
3.261,23.081
0.028,20.969
1.953,15.744
2.333,6.192
-5.208,1.256
-11.502,4.459
-16.480,-2.617
-22.369,-3.725
-21.453,12.336
-14.387,7.271
-13.836,-11.244
-18.284,-20.321
-16.038,-17.338
-9.678,-3.987
-6.822,10.017
-8.843,7.675
-9.205,-3.985
-11.499,-8.834
-15.552,-1.061
-15.456,1.423
-12.827,0.540
-12.936,0.588
-13.926,-4.560
-11.463,-4.866
-9.982,-4.334
-13.345,-6.239
-12.398,2.316
-5.965,8.594
-2.455,-1.816
-3.096,-13.780
-7.139,-12.842
-7.404,-9.069
-4.267,-9.155
-7.322,-8.495
-10.445,-11.885
-5.350,-9.664
-1.770,-0.008
-7.603,-6.613
-12.783,-10.758
-8.407,1.344
-5.076,-0.193
-5.445,-9.329
-4.020,-6.467
-2.035,3.476
-3.582,7.617
-7.488,5.600
-9.153,6.618
-5.627,6.335
-1.363,-5.957
-3.617,-22.145
-5.611,-17.730
-4.671,2.228
-3.274,13.302
-4.635,6.834
-4.768,1.592
-1.807,-9.289
3.503,-12.377
2.448,-15.932
-5.822,-16.847
-6.200,-5.703
1.091,-1.091
4.111,-11.230
1.682,-13.277
1.269,3.240
0.557,12.542
-5.920,0.467
-6.312,-7.210
-1.062,-2.826
1.268,4.757
-1.623,9.290
-4.077,5.694
-3.831,2.617
-0.213,9.683
2.857,14.885
4.065,13.973
4.867,17.193
3.410,8.470
2.590,-12.186
4.379,-20.008
9.613,-11.303
12.427,-3.609
7.320,-4.289
2.474,-3.435
2.390,2.212
2.626,6.858
2.815,5.147
4.596,4.814
6.985,8.899
7.430,12.574
7.083,3.421
5.156,-16.142
2.873,-19.399
3.284,-5.893
3.461,4.318
2.182,2.056
3.611,-4.718
10.137,-0.175
8.587,9.327
-0.102,2.448
-0.357,-12.372
6.085,-16.174
5.947,1.555
3.390,13.985
0.381,-2.095
-3.448,-16.766
-5.407,-20.461
-3.979,-17.042
-2.479,-11.905
-4.005,-11.643
-3.491,-0.521
1.928,12.716
1.980,5.658
-6.858,-8.384
-6.684,-2.231
-0.062,9.774
2.481,2.902
-0.296,-9.776
-0.346,-1.540
2.572,11.176
3.986,5.577
3.655,-0.872
2.969,12.274
3.016,17.324
7.841,14.413
10.873,3.913
7.949,-10.817
2.407,-11.679
2.404,-0.536
6.909,4.890
10.011,5.542
6.982,8.910
1.476,16.378
0.316,3.065
1.491,-15.669
-0.932,-18.454
-5.328,-7.783
-9.452,7.465
-12.538,22.484
-17.491,16.658
-17.954,-5.399
-17.269,-12.742
-16.392,3.415
-9.997,12.704
-2.558,4.379
0.928,-2.321
1.760,10.169
4.175,26.864
6.082,6.841
5.106,-18.987
7.053,-7.290
9.809,1.393
8.220,-9.032
8.388,-10.149
7.135,-2.475
1.350,6.899
-0.677,25.143
3.768,25.443
10.087,2.195
10.907,-10.614
6.967,-6.636
4.845,2.110
7.322,0.816
15.461,-4.074
22.061,4.344
17.291,5.636
11.583,-12.207
13.151,-16.823
12.911,5.682
7.861,25.073
6.327,18.712
8.139,6.339
7.841,3.076
3.851,1.653
2.348,6.749
3.510,14.865
3.025,1.631
-2.785,-17.635
-5.936,-10.901
-1.906,7.553
0.018,8.400
0.143,5.179
-0.983,4.758
-4.273,-8.782
-6.223,-22.084
-7.766,-20.301
-7.141,-1.953
-5.169,15.988
-3.960,10.886
-3.650,-6.581
-3.766,-17.017
-3.332,-9.354
-2.478,-2.232
-2.405,-7.084
-3.101,-6.534
-0.159,4.786
4.950,11.029
6.756,11.923
2.562,7.263
-3.857,-4.288
-4.828,-9.460
-0.331,4.142
0.820,15.321
-1.259,1.768
-2.618,-5.787
-1.418,2.279
2.249,8.476
2.195,9.222
-1.586,10.860
-5.226,5.750
-4.679,-8.022
-3.185,-13.753
-3.985,-13.116
-0.432,-9.410
3.239,-8.349
-0.940,-8.612
-9.013,-2.935
-9.117,2.011
-1.765,1.346
2.586,4.641
1.996,7.724
-3.193,-10.240
-9.084,-25.977
-9.282,-12.852
-2.391,9.587
-0.725,12.542
-8.384,-2.489
-9.850,-6.504
-3.188,8.264
-0.906,19.341
-5.993,11.467
-8.808,8.335
-6.270,11.265
-6.732,-1.329
-9.247,-17.519
-6.364,-9.132
-2.423,5.291
-2.990,8.107
-7.362,3.467
-7.924,0.391
-4.641,5.571
-6.634,0.837
-8.893,-13.453
-5.776,-20.589
-0.728,-8.811
-0.201,11.959
-0.202,20.137
2.358,12.869
3.934,5.098
-2.014,-3.384
-9.215,-8.045
-3.254,6.489
4.815,16.678
1.771,4.406
-4.126,-18.054
-0.332,-21.241
4.636,-0.283
3.865,13.676
0.724,8.849
-2.056,6.255
-5.177,4.099
-6.270,-1.290
-3.227,-10.951
1.173,-12.225
3.913,3.392
-0.238,7.878
-5.169,-0.981
-1.062,-6.560
5.578,-6.512
4.993,-7.430
2.797,-3.705
2.299,2.593
2.208,-2.712
4.974,-5.660
6.947,4.592
8.146,11.563
10.868,7.804
9.621,7.599
0.210,1.691
-4.879,-8.274
-2.090,-10.747
-0.291,-12.316
-0.019,-15.989
-0.282,-6.800
-1.244,7.792
-1.542,7.025
0.138,-2.144
1.324,-5.813
-1.112,-5.330
-5.832,-0.176
-10.508,-0.320
-10.029,-5.926
-6.021,-6.374
-4.493,3.028
-5.582,9.897
-3.806,4.714
2.271,-2.075
4.627,-3.009
0.883,-1.364
-2.359,-2.398
-4.255,-2.938
-2.532,-1.020
1.794,2.093
3.348,4.897
4.457,7.826
4.483,14.106
1.794,12.076
-2.035,-1.235
-0.250,-13.442
4.281,-4.458
9.492,13.552
13.792,14.791
8.473,-3.208
-2.091,-7.648
-3.108,8.488
1.959,4.199
4.443,-15.729
2.976,-15.361
0.353,-5.691
-2.018,-5.571
-1.766,-4.263
3.200,1.389
3.604,7.748
0.461,10.267
1.776,1.045
9.100,-2.818
14.345,3.993
9.837,2.047
6.644,-6.795
8.518,-7.145
9.811,-4.366
3.975,-6.586
-3.932,-1.710
-3.995,13.704
2.835,13.560
6.907,-1.220
5.234,-5.492
0.814,-4.907
-3.065,-9.575
-2.346,-6.366
1.764,4.249
1.767,1.446
2.799,-0.891
10.844,13.009
13.281,16.128
5.945,-5.689
2.242,-24.589
9.739,-13.854
14.323,4.565
9.567,3.201
5.716,-6.544
5.391,-4.578
5.685,8.753
5.149,22.156
8.068,31.776
12.906,23.702
12.275,15.527
7.442,18.852
5.893,8.047
4.981,-8.482
0.042,-4.471
-5.094,14.620
-3.365,14.733
0.339,-6.188
1.186,-9.827
1.403,-3.066
2.336,-1.996
0.963,0.811
-2.096,1.585
0.945,1.767
5.506,4.996
4.729,4.525
-1.156,5.439
-2.923,15.198
3.752,12.659
5.439,-9.518
-0.140,-20.021
-3.976,-9.672
-2.378,-3.334
0.772,1.566
1.767,3.093
0.601,0.610
2.671,2.153
5.793,-0.865
1.894,-4.785
-0.826,-1.220
2.952,7.438
5.226,9.202
2.867,-5.069
2.390,-8.705
4.116,6.271
3.118,15.678
3.485,9.145
4.523,0.795
-0.780,-0.883
-6.638,1.710
-9.132,-3.625
-11.675,-18.648
-8.557,-15.833
0.025,6.959
2.234,16.460
-3.282,-0.600
-4.738,-2.403
-4.225,4.849
-6.530,-10.846
-7.410,-26.237
-6.249,-18.943
-2.911,3.182
3.906,9.472
3.800,-7.144
-0.469,-16.919
-0.322,-13.250
-1.018,-7.097
-1.265,-0.535
-0.219,4.302
-0.809,5.854
-1.068,8.641
1.664,12.338
5.196,5.035
2.086,-4.073
-2.887,0.376
-0.832,-0.681
5.398,-5.673
5.069,-5.847
4.493,-6.524
5.683,-9.050
3.765,-10.517
0.863,-9.922
1.036,0.494
-0.527,2.413
-3.402,-1.254
-2.599,9.103
-2.575,14.868
-7.746,-3.237
-10.347,-20.477
-6.718,0.878
-3.568,22.743
-4.897,12.284
-5.121,1.285
-4.339,2.209
-4.004,-0.831
-0.417,-1.184
0.946,7.379
-3.066,11.011
-5.606,5.844
-3.576,4.203
-5.321,3.307
-4.773,3.358
2.819,11.848
6.273,15.543
-0.917,1.237
-10.057,-11.411
-10.509,-2.981
-5.296,9.012
-1.278,10.972
-2.006,9.352
-7.378,0.937
-6.742,-5.183
-6.802,-1.366
-9.959,2.727
-5.614,9.979
3.034,15.294
2.292,-2.415
-3.915,-21.982
-4.483,-14.371
-0.496,1.293
1.112,3.446
3.817,-3.842
8.312,-3.818
1.692,-3.760
-4.170,7.939
-4.737,12.345
-6.303,-2.927
-6.693,-19.382
-3.500,-17.303
-3.516,-7.602
-3.452,2.672
-1.728,10.071
-2.788,1.456
-3.504,-7.326
-3.892,-5.389
-7.837,-6.470
-8.664,-2.570
-5.112,6.018
-7.237,4.297
-7.996,2.733
-2.223,-4.693
-0.297,-22.741
-4.462,-30.979
-12.312,-17.955
-13.752,-3.671
-9.082,-4.404
-3.203,-3.943
1.720,10.137
2.564,18.823
1.880,10.618
-1.577,-1.357
-4.565,1.786
-3.585,14.432
-2.569,3.011
-1.438,-14.830
-0.956,-16.183
-2.244,-2.211
-5.687,15.450
-8.146,17.320
-6.546,8.408
1.391,5.575
7.979,2.192
6.009,-3.061
4.181,-1.807
