Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 4:12:59 PM
Start Time: 00:00:00.000		End Time: 00:01:02.625

EEG-C,EEG-D
7.953,-0.224
11.851,-7.869
10.082,-2.504
3.637,1.186
-2.982,-9.920
-3.105,-16.537
0.723,-6.549
-2.218,-0.402
-8.249,-3.368
-6.077,-5.975
-1.404,-2.382
-2.868,4.134
-4.714,9.615
-2.736,8.224
-2.167,1.184
-2.918,-3.920
-1.906,-4.047
-3.488,-9.040
-6.266,-15.679
-5.279,-13.041
-3.742,1.055
-3.876,4.000
-5.684,-12.648
-7.917,-16.302
-9.438,5.886
-11.684,23.021
-14.946,8.937
-14.577,-12.926
-12.075,-19.788
-12.802,-18.561
-14.309,-22.172
-9.422,-14.347
-4.159,1.736
-2.352,2.319
-2.354,-5.145
-4.574,-3.668
-5.726,4.320
-4.319,8.667
-3.004,7.381
-3.870,2.181
-6.451,3.027
-5.127,5.890
0.316,4.104
4.571,8.181
5.825,15.250
4.659,12.869
-0.049,3.508
-2.809,0.049
-1.418,6.419
2.784,12.857
5.927,7.004
1.977,-4.682
-1.738,2.330
-2.286,2.233
-2.827,-15.258
-5.209,-30.112
-7.087,-15.662
-9.503,1.681
-9.457,-3.249
-7.438,-1.879
-9.062,7.852
-12.188,-4.599
-9.644,-15.485
-3.212,1.146
-3.768,8.188
-4.055,-1.020
-1.084,-15.846
-2.622,-18.117
-4.836,-2.256
-1.760,0.629
0.446,-17.605
-3.421,-22.145
-3.589,-8.068
1.450,5.285
3.771,14.344
3.918,11.914
4.009,-0.000
3.090,-8.824
1.813,-2.645
0.804,7.864
-1.506,2.275
0.131,4.886
3.401,9.379
2.939,-0.001
1.336,-9.990
1.980,-7.907
7.033,8.786
8.150,15.780
1.669,1.188
-1.259,-9.883
4.275,-1.797
10.147,6.412
10.738,-7.798
7.788,-14.813
3.803,-0.724
1.546,10.577
5.042,13.138
11.841,17.041
11.935,10.475
8.641,-2.741
7.030,-1.269
3.712,15.221
0.078,21.750
-1.687,6.690
-1.916,-5.989
-4.362,-9.548
-5.914,1.458
-2.601,15.316
3.270,11.348
4.557,5.230
-2.029,12.968
-9.374,10.431
-9.205,-6.451
-5.015,-5.626
-4.441,4.032
-7.711,-6.012
-6.721,-17.749
-4.623,-16.798
-4.666,-3.989
-2.979,13.036
-1.463,9.037
-0.221,-1.892
-0.367,-0.991
-4.911,-10.265
-2.732,-18.743
5.729,-12.818
6.338,-5.476
-1.070,-0.341
-4.745,10.376
-2.777,13.065
-0.977,7.163
0.020,-4.604
1.837,0.945
7.131,23.470
7.583,19.630
0.820,11.116
-5.296,6.585
-5.779,3.357
-3.646,10.422
-3.935,-0.669
-4.681,-15.693
-2.006,-22.610
1.240,-16.285
0.895,-5.392
-2.976,-4.023
-0.845,5.778
3.729,13.419
5.478,7.670
5.127,-5.807
2.569,-15.582
2.368,-11.256
6.226,1.660
9.526,11.926
9.507,9.518
8.123,3.983
9.451,5.024
11.637,9.583
11.462,9.340
6.349,-0.891
5.274,-4.357
12.686,4.604
16.562,10.866
13.339,3.562
10.877,1.740
9.961,13.680
6.591,19.277
2.023,9.087
0.106,-0.366
0.938,0.233
-0.331,-9.586
-3.544,-18.179
-3.548,-10.903
0.509,9.725
2.420,8.320
0.298,-8.756
-0.819,-7.218
-2.534,-0.956
-4.869,-6.697
-4.096,-10.398
1.092,2.055
3.792,15.338
3.624,10.064
2.721,-8.416
0.016,-17.522
2.974,-2.466
7.394,14.177
3.664,10.874
-0.023,10.731
-0.054,12.432
-3.370,-5.688
-5.265,-15.139
-0.900,5.146
1.926,1.288
2.678,-20.200
3.087,-18.566
4.339,1.307
6.611,10.673
5.898,8.627
2.782,12.498
0.755,17.621
2.321,6.920
-1.993,-14.396
-10.708,-12.718
-8.349,8.486
