Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 3:50:39 PM
Start Time: 00:00:00.000		End Time: 00:01:00.938

EEG-C,EEG-D
1.348,15.143
0.034,10.764
2.018,2.955
5.422,-1.239
2.607,-1.223
-2.079,3.672
-3.046,13.689
-2.298,11.601
4.005,5.413
6.832,-7.791
1.989,-20.475
-1.336,-15.661
0.807,-1.806
3.389,0.841
3.166,-2.904
4.420,0.290
10.753,12.984
11.277,21.269
5.989,2.101
1.953,-27.866
1.161,-26.639
4.114,6.514
5.817,27.086
1.854,15.774
0.320,1.635
1.926,-7.804
-1.752,-15.532
-7.458,-21.723
-8.470,-17.900
-6.727,4.863
-3.019,19.485
3.503,19.683
6.529,7.159
1.639,-7.691
-3.040,-11.794
-3.038,-3.868
-3.167,3.521
-3.831,1.265
0.071,-4.279
7.112,-1.127
7.629,0.849
4.714,-4.033
4.652,6.947
5.729,22.406
4.535,15.050
1.033,5.717
-5.083,-4.706
-9.825,-22.762
-6.567,-27.312
1.431,-1.051
2.308,30.735
-0.273,34.993
0.589,3.834
-0.554,-10.897
-5.897,-1.080
-8.980,-6.293
-3.800,-15.088
1.491,-3.902
2.290,14.649
0.617,20.223
-0.567,12.837
0.131,-3.357
0.006,-16.490
0.581,-12.536
-1.106,-1.315
-4.889,3.688
-2.231,0.297
3.925,-0.608
-0.061,-11.119
-7.796,-21.192
-9.349,-21.130
-10.230,-14.877
-7.979,-0.703
-1.718,4.785
-4.098,-3.443
-7.106,-8.742
-4.085,-5.441
-4.466,0.990
-8.577,-3.138
-11.099,-0.079
-8.887,8.232
-6.567,6.852
-9.895,-5.387
-12.943,-16.449
-10.410,-10.057
-6.361,0.728
-7.947,-5.994
-7.111,-9.638
-2.789,-2.895
-1.586,6.479
2.755,11.073
4.702,4.396
2.696,5.934
-0.797,9.068
-4.524,4.321
-1.913,0.283
7.024,1.386
10.205,6.551
6.431,12.355
6.292,19.752
10.242,17.028
6.894,1.885
-4.411,-22.877
-2.993,-13.334
8.071,11.146
6.120,3.398
-1.740,-13.120
-0.619,-8.672
3.544,5.993
2.860,7.766
0.860,-4.614
1.129,-5.330
2.443,12.560
-0.696,21.746
-2.060,10.339
0.798,1.874
2.828,1.517
3.344,4.313
2.984,4.800
-0.886,-4.997
-4.780,-16.742
-4.030,-12.524
-0.134,6.102
3.913,11.665
4.361,0.844
1.488,-7.547
4.900,0.882
5.814,7.755
-2.885,5.769
-11.317,-7.500
-10.365,-12.281
-1.618,1.790
0.638,7.924
-3.077,-4.181
-1.965,-2.499
-0.039,7.723
-1.963,1.243
-2.566,-13.064
2.878,-10.826
10.246,3.944
11.205,9.219
4.662,-3.806
-0.859,-15.502
1.064,-13.780
8.129,-4.272
9.997,0.154
2.606,-6.977
-4.054,-4.177
-4.194,8.597
-4.221,-0.005
0.848,-9.970
10.352,9.270
9.121,15.030
2.005,-6.769
3.535,-21.661
5.677,-15.400
0.744,-6.564
-1.615,-1.645
3.573,1.969
6.705,2.823
3.143,-3.898
-0.844,-8.022
2.849,-1.302
11.882,9.784
13.816,9.734
6.728,2.791
6.413,13.724
14.515,20.927
12.978,7.651
1.620,-4.360
-1.594,-12.740
3.763,-16.497
2.620,-15.894
-2.373,-7.242
-0.261,6.034
2.074,8.007
0.333,8.483
-1.619,7.641
-2.402,-6.064
-2.032,-15.050
-4.466,-9.530
-10.040,0.052
-5.529,6.161
3.452,0.759
1.104,-8.818
-4.756,-12.150
-1.034,-4.550
3.104,6.686
0.243,11.448
0.471,15.215
5.529,23.584
7.651,19.329
7.767,5.825
6.274,5.593
0.715,19.668
-3.696,22.345
0.471,16.519
4.366,9.543
-2.611,-1.150
-5.619,-3.472
4.096,5.705
9.297,1.249
2.983,-13.241
-3.724,-19.449
-1.856,-6.501
2.988,5.821
4.218,7.965
1.938,4.546
-0.704,-2.985
-3.304,-10.893
-5.727,-10.132
-6.478,0.606
-6.203,9.832
-2.428,10.373
3.800,4.415
6.692,-4.050
6.858,-5.060
3.531,2.142
-0.908,13.103
1.638,17.570
3.874,12.662
-0.303,3.677
-4.155,2.375
-2.500,13.205
1.890,24.753
6.744,37.934
7.299,35.792
5.200,25.022
4.304,21.762
4.556,1.986
-0.505,-20.484
-7.951,-23.634
-12.358,-15.544
-8.678,1.459
0.912,11.989
3.971,2.851
4.342,0.384
5.933,7.146
7.697,0.094
5.347,-5.921
5.378,8.016
11.203,21.365
13.611,0.848
10.997,-24.160
3.660,-23.506
-0.956,-1.712
2.076,14.695
6.436,13.983
7.815,2.535
5.709,-5.804
2.258,-4.672
-2.333,-6.128
-4.808,-6.318
-3.320,1.802
2.630,9.277
8.265,11.597
6.386,13.330
-1.270,10.089
-3.617,10.016
2.530,14.951
0.410,1.971
-11.032,-25.123
-16.006,-23.317
-12.104,0.520
-12.494,-1.257
-14.909,-15.328
-10.849,-15.297
-6.762,-14.755
-6.564,-16.814
-6.052,-8.570
-5.310,2.924
-5.132,-1.494
-5.777,-12.935
-5.690,-8.931
-5.167,8.215
-7.686,17.571
-11.743,8.305
-8.001,-6.901
-2.090,-10.921
-4.544,-9.667
-7.844,-10.465
-5.135,-10.048
-0.229,3.770
3.416,10.931
7.999,4.560
11.235,-1.504
13.107,-1.744
12.889,6.126
8.896,4.027
7.052,-5.124
6.087,-10.303
1.023,-21.630
-2.267,-29.920
-4.244,-21.481
-4.243,-15.192
-1.184,-11.328
0.282,-0.688
