Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 3:44:27 PM
Start Time: 00:00:00.000		End Time: 00:01:01.563

EEG-C,EEG-D
1.697,3.210
5.058,15.236
2.081,11.858
1.486,1.258
7.431,-1.566
12.631,0.249
10.253,-5.495
5.884,-8.877
5.491,5.796
8.094,25.407
6.601,28.587
3.408,15.251
3.608,-1.454
6.562,-5.047
6.378,3.476
4.151,7.810
3.044,-0.178
2.490,-15.251
3.880,-17.388
6.559,1.235
6.322,14.407
4.037,5.966
2.551,-2.833
0.482,4.050
4.305,18.146
8.389,20.495
3.818,6.317
-1.038,-0.146
1.777,1.645
5.161,2.071
1.757,-1.911
-1.920,-11.250
1.445,-6.522
7.311,9.911
9.013,12.378
4.631,-1.419
1.418,-7.564
3.068,-2.426
5.968,2.694
8.456,-3.815
8.420,-6.085
6.352,4.795
4.670,7.937
7.555,-3.773
9.285,0.177
3.501,15.018
0.549,7.635
6.361,-6.198
9.046,0.042
1.673,3.412
-2.109,-12.504
2.287,-19.225
5.147,3.499
2.702,21.438
-1.303,9.076
0.126,-5.449
4.485,4.669
8.534,14.234
9.678,1.585
7.480,-10.970
11.023,-3.376
14.974,5.987
8.229,-3.539
-0.089,-5.024
-0.809,2.927
-0.058,-9.368
1.089,-19.461
6.433,-3.321
12.410,16.482
8.186,18.900
1.036,9.001
1.337,-5.739
7.442,-9.479
10.505,2.542
7.544,11.101
5.333,11.954
8.807,14.368
8.082,9.011
3.373,-1.378
1.226,-0.261
-0.953,-2.493
-2.020,-8.135
1.436,-0.606
9.346,6.487
13.043,-4.752
9.177,-9.335
5.359,5.452
5.363,10.818
6.580,4.974
12.314,6.603
19.583,12.707
18.578,14.005
12.304,3.152
10.461,-4.781
11.582,-5.853
12.988,1.272
12.011,5.100
6.726,5.025
1.192,9.710
2.731,7.187
5.452,-1.611
9.966,-0.164
11.921,9.552
4.436,6.585
-4.102,-5.411
-3.706,-17.825
0.660,-15.729
0.164,-2.662
-1.582,3.524
-0.356,5.700
0.576,-3.287
-1.433,-21.073
-2.770,-18.487
-3.856,-6.927
-5.574,-10.504
-4.798,-12.557
-2.068,3.902
0.437,14.609
2.476,-1.361
-2.041,-22.424
-7.344,-18.240
-5.382,2.550
-0.004,8.833
-0.945,-7.322
-8.028,-20.483
-11.130,-9.750
-3.138,12.921
5.742,11.389
5.817,-2.098
4.003,0.962
6.200,5.336
6.531,0.496
0.515,-9.402
-2.862,-11.235
2.073,-1.412
6.721,8.523
8.452,10.914
5.529,-5.030
4.065,-11.173
8.815,3.345
15.087,10.083
18.025,2.312
18.521,3.226
21.117,5.343
27.885,0.032
33.669,4.063
30.564,18.794
21.749,18.039
19.885,18.991
27.492,30.503
32.125,35.414
30.173,26.398
28.344,16.484
24.785,7.684
20.827,3.921
21.221,5.875
18.480,1.932
10.902,-1.863
8.956,6.062
13.177,22.043
12.793,21.793
4.723,10.760
-1.392,4.970
0.770,-3.945
5.318,-5.407
2.244,-2.454
-4.599,-4.685
-5.690,-4.515
-0.176,8.418
1.553,16.667
-2.195,10.966
-6.686,-9.982
-4.833,-17.281
-2.456,-10.752
-4.382,-8.147
