Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 8:38:10 PM
Start Time: 00:00:00.000		End Time: 00:01:00.938

EEG-C,EEG-D
2.743,4.848
3.395,6.064
1.492,-0.816
-3.061,-7.423
-6.804,-9.058
-5.946,-3.739
-0.093,1.440
6.591,2.298
6.425,2.094
-0.283,4.019
-5.343,7.885
-5.494,7.956
-2.622,2.832
1.544,5.396
3.800,7.503
2.109,-0.035
-0.164,-6.534
-1.257,-3.730
-0.947,3.714
-0.338,2.195
2.085,-6.540
4.046,-9.105
1.876,-3.008
2.114,2.725
4.443,-1.092
9.036,1.704
5.079,6.014
-3.980,0.116
-3.532,-3.244
2.815,1.523
6.764,6.912
3.204,6.571
0.263,3.454
-0.332,-0.492
-2.868,-3.388
-4.298,-3.307
-0.481,4.857
4.122,12.931
6.177,12.342
8.086,12.969
8.896,12.524
6.783,3.771
3.457,-2.017
-0.737,1.005
-1.274,4.126
2.123,3.208
2.653,0.207
1.744,2.122
1.949,3.184
1.809,-3.545
3.260,-2.607
4.450,4.049
4.551,4.300
5.028,-2.731
5.498,-8.592
8.064,-4.040
7.524,3.760
2.837,4.402
2.475,3.154
3.604,3.988
2.612,3.575
-0.669,3.638
-0.098,2.807
4.309,2.328
3.416,5.421
-1.238,4.437
-0.850,-1.122
2.055,-5.641
4.231,-3.347
5.535,4.575
2.173,5.314
-0.273,0.415
2.546,-0.804
7.073,-0.876
8.161,-1.006
5.881,-0.279
1.532,1.733
1.293,0.144
5.166,-0.655
6.664,1.618
5.742,1.600
6.674,3.139
2.695,3.436
-2.262,1.322
-0.262,-0.185
-1.053,1.423
-4.681,1.645
0.111,-0.763
4.796,-2.864
0.272,-4.589
-3.563,-7.014
1.965,-3.888
5.280,2.197
1.119,5.204
-3.063,4.430
-2.193,6.322
-0.931,5.987
-1.033,1.636
-0.268,-2.153
-0.121,-0.789
-1.508,-0.979
-1.976,-3.368
-1.135,-4.145
1.014,-0.084
2.152,4.391
1.358,4.327
0.144,-0.155
-1.551,0.894
-1.488,8.743
-2.182,5.218
-4.871,-4.932
-3.884,-0.836
-0.838,7.874
-0.623,8.129
-2.734,5.407
-3.055,4.337
0.632,2.756
1.695,-0.550
-2.046,-2.231
-1.102,-2.318
4.115,3.006
5.681,5.133
-0.416,-4.882
-6.198,-13.029
-3.278,-8.585
2.765,-0.553
3.168,-0.829
-4.120,-7.624
-7.443,-7.741
-5.135,0.475
-2.514,5.944
2.397,7.498
6.414,7.959
4.749,6.381
-0.491,8.870
-5.015,6.581
-4.741,-1.492
-0.563,-1.733
2.209,-0.130
0.660,-5.530
-3.403,-13.139
-5.900,-12.811
-5.985,-4.022
-5.789,-0.581
-6.429,-8.063
-8.638,-15.149
-9.705,-18.571
-2.624,-21.460
6.313,-29.633
12.746,-29.125
16.475,-17.368
15.841,-7.250
18.020,3.560
22.552,17.615
18.878,23.684
12.566,19.886
10.677,15.140
7.787,13.158
1.878,12.595
0.798,13.942
3.378,19.305
2.925,22.639
-1.432,20.839
-2.264,21.709
2.843,22.976
4.397,16.424
0.476,14.054
-2.128,13.768
-0.029,11.772
2.956,13.709
2.992,14.460
3.288,11.367
4.166,12.925
4.729,17.711
3.496,16.396
3.369,12.092
5.348,10.265
5.129,9.597
1.492,10.799
0.306,11.431
2.633,10.362
2.509,9.206
0.762,5.147
-0.259,2.561
-0.543,2.933
-0.664,-0.071
1.131,-4.444
5.172,-1.571
4.354,5.011
-2.222,8.363
-2.858,8.526
0.604,8.006
0.730,2.142
-4.245,-3.624
-7.400,-5.005
-4.470,-3.662
-0.805,-2.243
0.255,0.813
0.228,-1.046
-3.398,-8.846
-6.777,-10.376
-8.552,-6.801
-12.878,-6.173
-14.286,-12.696
-8.679,-19.668
-2.331,-14.391
-1.396,-4.497
-3.923,-3.050
-3.638,-2.379
-1.465,-5.334
-1.722,-13.490
-2.141,-14.243
0.872,-6.898
2.655,-7.306
3.051,-9.646
-0.821,-6.731
-3.621,-5.721
0.137,-7.191
2.873,-3.352
2.299,-2.456
2.187,-2.589
1.956,-2.459
-1.066,-5.048
-2.714,-5.469
-0.137,0.775
1.379,4.992
0.329,-1.469
0.594,-7.521
-0.486,-5.920
-3.296,-2.421
-4.892,-2.459
-5.864,-4.857
-4.527,-1.351
-0.800,3.822
3.078,2.455
4.476,1.517
3.576,3.705
-0.476,8.589
-1.461,5.822
3.949,2.280
2.724,1.674
-4.521,-2.374
-5.682,-4.407
-2.627,-2.338
-0.303,0.594
1.180,3.975
2.665,5.926
1.999,7.217
-1.052,6.501
-0.789,6.847
-0.399,7.997
-1.040,7.581
-2.703,2.408
-3.097,2.194
0.166,9.550
0.975,10.163
-0.309,6.887
-2.671,6.858
-3.824,2.940
-2.608,-0.877
-0.855,-2.139
-0.497,1.786
2.501,6.974
2.673,4.776
-1.277,-0.604
-2.251,-3.026
-1.163,0.002
-0.580,5.461
-1.375,1.979
-3.407,-5.164
-5.801,-2.607
-5.504,4.351
-3.144,2.912
-1.451,-1.081
-1.616,1.820
-3.933,4.001
-3.586,0.234
0.600,-4.888
4.121,-1.314
1.168,2.872
-3.919,-0.554
-3.715,-2.956
-0.943,-1.367
0.554,-2.450
-1.287,-6.402
-3.037,-2.671
-1.245,0.340
0.610,-1.879
1.512,-3.790
0.095,-0.081
-4.447,4.075
-6.312,1.507
-2.575,-3.486
1.404,2.966
-0.263,8.485
-4.015,2.293
-2.912,-6.797
-0.211,-8.453
-0.883,-4.906
-1.224,1.533
0.269,3.657
1.430,-2.716
0.646,-4.668
2.122,-0.006
6.598,1.876
7.624,-8.207
3.371,-9.783
-0.274,-0.206
-3.059,-0.424
-0.811,-4.454
5.602,0.368
